site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;grp6;grp1;grp3;nb_guts;item_freq;time;fish_sp
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Polychaetes larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Zooplankton;Annelida;Polychaeta;48;0.15;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Insecta_larvae;Insecta;Arthropoda;Insecta;NA;NA;NA;NA;NA;Insecta;Insecta;Insecta;48;0.02;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Bivalvia;Bivalvia;Bivalvia;48;0.02;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Ascidies larves;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;48;0.52;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;48;0.25;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Appendiculaires;Appendicularia;Chordata;Appendicularia;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;48;0.21;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Calanoida_Harpacticoida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;48;0.85;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;dimidiata;48;0;Calanoida_Harpacticoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;48;0.85;day;Chromis dimidiata
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;44;0.09;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Calanoida;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;44;0.11;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Polychaetes larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Zooplankton;Annelida;Polychaeta;44;0.09;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Shrimp_larvae;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;44;0.34;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Bivalvia;Bivalvia;Bivalvia;44;0.11;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Cephalopode larvae;Cephalopoda;Mollusca;Cephalopoda;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;44;0.05;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;44;0.02;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;44;0.14;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Appendiculaires;Appendicularia;Chordata;Appendicularia;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;44;0.25;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;44;0.16;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;44;0.02;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;44;0.93;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;44;0.55;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;weberi;50;6;OM;Detritus_OM;NA;NA;NA;NA;NA;NA;NA;Detritus;Detritus;Detritus;44;0.05;day;Chromis weberi
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;44;0.02;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Appendiculaires;Appendicularia;Chordata;Appendicularia;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;44;0.25;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Polychaetes larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Zooplankton;Annelida;Polychaeta;44;0.36;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;44;0.32;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Bivalvia;Bivalvia;Bivalvia;44;0.07;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;OM;Detritus_OM;NA;NA;NA;NA;NA;NA;NA;Detritus;Detritus;Detritus;44;0.23;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;44;0.23;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;44;0.2;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Calanoida_Cycloida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;44;0.66;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Calanoida_Cycloida;Cyclopoida;Arthropoda;Hexanauplia;Decapoda;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;44;0.66;day;Chromis ternatensis
mad;Actinopterygii;Pomacentridae;Chromis;ternatensis;46;2;Calanoida_Cycloida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;44;0.66;day;Chromis ternatensis
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;30;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;30;1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;30;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;30;0.43;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;30;0;Gastropoda_larvae;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;30;1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;30;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;Peracarida;Tanaidacea;Malacostraca;30;0.1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;30;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;30;0.07;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;30;0;Sand;Inorganic;NA;NA;NA;NA;NA;NA;NA;Inorganic;Inorganic;Inorganic;30;1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;41;1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;41;0.12;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;41;0.44;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Sand;Inorganic;NA;NA;NA;NA;NA;NA;NA;Inorganic;Inorganic;Inorganic;41;1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;41;0.34;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;41;0.32;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;41;0.1;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;41;0.17;day;Cirripectes variolosus
mad;Actinopterygii;Blenniidae;Cirripectes;variolosus;41;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;Peracarida;Tanaidacea;Malacostraca;41;0.1;day;Cirripectes variolosus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;47;0.12;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;47;0.32;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;47;0.26;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;47;0.66;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;47;0.02;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Stomatopoda;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;Stomatopoda;Stomatopoda;Malacostraca;47;0.04;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;58;11;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;47;0.04;day;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;49;15;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;34;0.35;night;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;49;15;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;34;0.32;night;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;49;15;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;34;0.44;night;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;49;15;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;34;0.09;night;Conger cinereus
mad;Actinopterygii;Congridae;Conger;cinereus;49;15;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;34;0.03;night;Conger cinereus
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;19;0.05;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;Peracarida;Tanaidacea;Malacostraca;19;0.42;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;19;0.53;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;19;0.05;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;19;0.32;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;19;0.63;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;19;0.05;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Galatheidae;Galatheidae;Arthropoda;Malacostraca;Decapoda;Galatheidae;NA;NA;NA;Decapoda;Crab;Malacostraca;19;0.21;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Bivalvia;Bivalvia;Bivalvia;19;0.47;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Pagures;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Paguroidea;Malacostraca;19;0.16;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Pycnogonides;Pycnogonida;Arthropoda;Pycnogonida;NA;NA;NA;NA;NA;Pycnogonida;Pycnogonida;Pycnogonida;19;0.05;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;19;0.68;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Harpacticoida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;19;0.11;day;Coris caudimacula
mad;Actinopterygii;Labridae;Coris;caudimacula;19;0;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;Worm;Sipuncula;Sipuncula;19;0.05;day;Coris caudimacula
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;32;0.06;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Insecta_larvae;Insecta;Arthropoda;Insecta;NA;NA;NA;NA;NA;Insecta;Insecta;Insecta;32;0.09;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;32;0.03;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;32;0.09;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;32;0.19;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;32;0.94;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;32;0.69;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;32;0.75;day;Corythoichthys intestinalis
mad;Actinopterygii;Syngnathidae;Corythoichthys;intestinalis;32;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;32;0.9;day;Corythoichthys intestinalis
mad;Actinopterygii;Acanthuridae;Ctenochaetus;striatus;61;2;Filamentous_Diatoms_Cyanophyceae_Debris;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;59;1;day;Ctenochaetus striatus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;29;0.76;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Pelecypodes larvae;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.03;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;29;0.79;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.03;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Eponges_larvae;Porifera;Porifera;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.38;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;29;0.17;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;Medusozoa;Hydrozoa;Hydrozoa;29;0.1;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Harpacticoida_Cycloida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;29;0.69;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Alcyonaires Polyps;Octocorallia;Cnidaria;Anthozoa;NA;NA;NA;NA;NA;Anthozoa;Anthozoa;Anthozoa;29;0.1;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;29;1;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Nematodes;Nematoda;Nematoda;NA;NA;NA;NA;NA;NA;Worm;Microfauna;Microfauna;29;0.03;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;29;0.31;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Polychaetes larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Zooplankton;Annelida;Polychaeta;29;0.48;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;29;0.21;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.55;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;29;0.24;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;OM;Detritus_OM;NA;NA;NA;NA;NA;NA;NA;Detritus;Detritus;Detritus;29;0.14;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Stomatopoda_larvae;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.03;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Shrimp_larvae;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.45;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Ascidies larves;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;29;0.62;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Appendiculaires;Appendicularia;Chordata;Appendicularia;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;29;0.28;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;21;16;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;5;0.4;night;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;21;16;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;5;0.2;night;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;21;16;Shrimp_larvae;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;5;0.4;night;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;21;16;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;5;1;night;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;21;16;Ascidies larves;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;5;0.4;night;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;24;0.5;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Pycnogonides;Pycnogonida;Arthropoda;Pycnogonida;NA;NA;NA;NA;NA;Pycnogonida;Pycnogonida;Pycnogonida;24;0.04;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;24;0.67;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;24;0.21;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;24;0.04;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;24;0.92;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;Medusozoa;Hydrozoa;Hydrozoa;24;0.21;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Harpacticoida_Cycloida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;24;0.38;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Harpacticoida_Cycloida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;24;0.38;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Stomatopoda_larvae;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;24;0.08;day;Dascyllus trimaculatus
mad;Actinopterygii;Pomacentridae;Dascyllus;trimaculatus;24;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;24;0.42;day;Dascyllus trimaculatus
